timestamp,name,address,day_type,hour,rule_color,occupancy_rate,occupied_spots,total_capacity
2025-11-26 19:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,19,grün,0.3631,56,156
2025-11-26 20:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,20,grün,0.6112,95,156
2025-11-26 21:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,21,grün,0.5495,85,156
2025-11-26 22:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,22,grün,0.6471,100,156
2025-11-26 23:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,23,grün,0.2462,38,156
2025-11-27 00:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,0,grün,0.6471,100,156
2025-11-27 01:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,1,grün,0.0204,3,156
2025-11-27 02:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,2,grün,0.239,37,156
2025-11-27 03:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,3,grün,0.0432,6,156
2025-11-27 04:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,4,grün,0.0722,11,156
2025-11-27 05:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,5,grün,0.0687,10,156
2025-11-27 06:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,6,grün,0.7078,110,156
2025-11-27 07:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,7,grün,0.1141,17,156
2025-11-27 08:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,8,grün,0.6877,107,156
2025-11-27 09:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,9,gelb,0.7531,117,156
2025-11-27 10:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,10,gelb,0.7537,117,156
2025-11-27 11:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,11,gelb,0.8306,129,156
2025-11-27 12:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,12,gelb,0.8866,138,156
2025-11-27 13:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,13,gelb,0.7726,120,156
2025-11-27 14:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,14,gelb,0.8099,126,156
2025-11-27 15:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,15,gelb,0.8389,130,156
2025-11-27 16:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,16,grün,0.1078,16,156
2025-11-27 17:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,17,grün,0.3004,46,156
2025-11-27 18:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,18,grün,0.2761,43,156
2025-11-27 19:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,19,grün,0.3366,52,156
2025-11-27 20:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,20,grün,0.1068,16,156
2025-11-27 21:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,21,grün,0.3806,59,156
2025-11-27 22:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,22,grün,0.5344,83,156
2025-11-27 23:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,23,grün,0.0645,10,156
2025-11-28 00:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,0,grün,0.1592,24,156
2025-11-28 01:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,1,grün,0.6271,97,156
2025-11-28 02:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,2,grün,0.1186,18,156
2025-11-28 03:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,3,grün,0.0281,4,156
2025-11-28 04:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,4,grün,0.5695,88,156
2025-11-28 05:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,5,grün,0.0958,14,156
2025-11-28 06:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,6,grün,0.6649,103,156
2025-11-28 07:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,7,grün,0.6207,96,156
2025-11-28 08:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,8,grün,0.7195,112,156
2025-11-28 09:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,9,gelb,0.8694,135,156
2025-11-28 10:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,10,gelb,0.8718,136,156
2025-11-28 11:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,11,gelb,0.7704,120,156
2025-11-28 12:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,12,gelb,0.7933,123,156
2025-11-28 13:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,13,gelb,0.8722,136,156
2025-11-28 14:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,14,gelb,0.8145,127,156
2025-11-28 15:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,15,gelb,0.8398,131,156
2025-11-28 16:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,16,grün,0.2509,39,156
2025-11-28 17:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,17,grün,0.5711,89,156
2025-11-28 18:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,18,grün,0.7004,109,156
2025-11-28 19:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,19,grün,0.2763,43,156
2025-11-28 20:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,20,grün,0.5708,89,156
2025-11-28 21:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,21,grün,0.1806,28,156
2025-11-28 22:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,22,grün,0.243,37,156
2025-11-28 23:00:00,Feldmoching,"Dülferstr. (69), 80995 München",WT,23,grün,0.3047,47,156
2025-11-22 00:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,0,grün,0.4929,36,74
2025-11-22 01:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,1,grün,0.3041,22,74
2025-11-22 02:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,2,grün,0.1136,8,74
2025-11-22 03:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,3,grün,0.4399,32,74
2025-11-22 04:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,4,grün,0.0009,0,74
2025-11-22 05:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,5,grün,0.6981,51,74
2025-11-22 06:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,6,grün,0.687,50,74
2025-11-22 07:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,7,grün,0.3375,24,74
2025-11-22 08:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,8,grün,0.4022,29,74
2025-11-22 09:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,9,grün,0.6898,51,74
2025-11-22 10:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,10,grün,0.5442,40,74
2025-11-22 11:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,11,grün,0.6557,48,74
2025-11-22 12:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,12,grün,0.5782,42,74
2025-11-22 13:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,13,grün,0.6409,47,74
2025-11-22 14:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,14,grün,0.1887,13,74
2025-11-22 15:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,15,grün,0.5569,41,74
2025-11-22 16:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,16,grün,0.6365,47,74
2025-11-22 17:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,17,grün,0.6013,44,74
2025-11-22 18:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,18,grün,0.301,22,74
2025-11-22 19:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,19,grün,0.721,53,74
2025-11-22 20:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,20,grün,0.6841,50,74
2025-11-22 21:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,21,grün,0.6333,46,74
2025-11-22 22:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,22,grün,0.4142,30,74
2025-11-22 23:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SA,23,grün,0.4304,31,74
2025-11-23 00:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,0,grün,0.0321,2,74
2025-11-23 01:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,1,grün,0.361,26,74
2025-11-23 02:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,2,grün,0.7426,54,74
2025-11-23 03:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,3,grün,0.2133,15,74
2025-11-23 04:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,4,grün,0.65,48,74
2025-11-23 05:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,5,grün,0.3694,27,74
2025-11-23 06:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,6,grün,0.048,3,74
2025-11-23 07:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,7,grün,0.1767,13,74
2025-11-23 08:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,8,grün,0.125,9,74
2025-11-23 09:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,9,grün,0.0115,0,74
2025-11-23 10:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,10,grün,0.3246,24,74
2025-11-23 11:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,11,grün,0.4461,33,74
2025-11-23 12:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,12,grün,0.3208,23,74
2025-11-23 13:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,13,grün,0.5912,43,74
2025-11-23 14:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,14,grün,0.5755,42,74
2025-11-23 15:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,15,grün,0.2117,15,74
2025-11-23 16:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,16,grün,0.0508,3,74
2025-11-23 17:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,17,grün,0.1553,11,74
2025-11-23 18:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,18,grün,0.3471,25,74
2025-11-23 19:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,19,grün,0.2308,17,74
2025-11-23 20:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,20,grün,0.0906,6,74
2025-11-23 21:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,21,grün,0.5539,40,74
2025-11-23 22:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,22,grün,0.1728,12,74
2025-11-23 23:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",SO,23,grün,0.4949,36,74
2025-11-24 00:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,0,gelb,0.836,61,74
2025-11-24 01:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,1,gelb,0.8242,60,74
2025-11-24 02:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,2,gelb,0.7845,58,74
2025-11-24 03:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,3,gelb,0.8742,64,74
2025-11-24 04:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,4,gelb,0.8253,61,74
2025-11-24 05:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,5,gelb,0.8741,64,74
2025-11-24 06:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,6,gelb,0.8027,59,74
2025-11-24 07:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,7,gelb,0.8873,65,74
2025-11-24 08:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,8,gelb,0.8639,63,74
2025-11-24 09:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,9,gelb,0.8718,64,74
2025-11-24 10:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,10,gelb,0.8441,62,74
2025-11-24 11:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,11,gelb,0.7987,59,74
2025-11-24 12:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,12,gelb,0.7548,55,74
2025-11-24 13:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,13,gelb,0.8675,64,74
2025-11-24 14:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,14,gelb,0.8723,64,74
2025-11-24 15:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,15,gelb,0.8557,63,74
2025-11-24 16:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,16,gelb,0.8492,62,74
2025-11-24 17:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,17,gelb,0.8911,65,74
2025-11-24 18:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,18,gelb,0.8936,66,74
2025-11-24 19:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,19,gelb,0.7918,58,74
2025-11-24 20:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,20,gelb,0.8077,59,74
2025-11-24 21:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,21,gelb,0.8046,59,74
2025-11-24 22:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,22,gelb,0.8172,60,74
2025-11-24 23:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,23,gelb,0.8061,59,74
2025-11-25 00:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,0,gelb,0.8931,66,74
2025-11-25 01:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,1,gelb,0.7652,56,74
2025-11-25 02:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,2,gelb,0.7816,57,74
2025-11-25 03:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,3,gelb,0.8337,61,74
2025-11-25 04:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,4,gelb,0.863,63,74
2025-11-25 05:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,5,gelb,0.826,61,74
2025-11-25 06:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,6,gelb,0.8735,64,74
2025-11-25 07:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,7,gelb,0.7546,55,74
2025-11-25 08:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,8,gelb,0.8974,66,74
2025-11-25 09:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,9,gelb,0.8759,64,74
2025-11-25 10:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,10,gelb,0.7578,56,74
2025-11-25 11:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,11,gelb,0.7924,58,74
2025-11-25 12:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,12,gelb,0.7574,56,74
2025-11-25 13:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,13,gelb,0.8717,64,74
2025-11-25 14:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,14,gelb,0.8791,65,74
2025-11-25 15:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,15,gelb,0.7959,58,74
2025-11-25 16:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,16,gelb,0.7777,57,74
2025-11-25 17:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,17,gelb,0.8838,65,74
2025-11-25 18:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,18,gelb,0.8504,62,74
2025-11-25 19:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,19,gelb,0.8707,64,74
2025-11-25 20:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,20,gelb,0.826,61,74
2025-11-25 21:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,21,gelb,0.8822,65,74
2025-11-25 22:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,22,gelb,0.7778,57,74
2025-11-25 23:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,23,gelb,0.8092,59,74
2025-11-26 00:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,0,gelb,0.8083,59,74
2025-11-26 01:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,1,gelb,0.7558,55,74
2025-11-26 02:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,2,gelb,0.8387,62,74
2025-11-26 03:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,3,gelb,0.8317,61,74
2025-11-26 04:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,4,gelb,0.8864,65,74
2025-11-26 05:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,5,gelb,0.7742,57,74
2025-11-26 06:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,6,gelb,0.7675,56,74
2025-11-26 07:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,7,gelb,0.7773,57,74
2025-11-26 08:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,8,gelb,0.8406,62,74
2025-11-26 09:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,9,gelb,0.8686,64,74
2025-11-26 10:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,10,gelb,0.8081,59,74
2025-11-26 11:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,11,gelb,0.7683,56,74
2025-11-26 12:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,12,gelb,0.8717,64,74
2025-11-26 13:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,13,gelb,0.8115,60,74
2025-11-26 14:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,14,gelb,0.84,62,74
2025-11-26 15:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,15,gelb,0.8179,60,74
2025-11-26 16:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,16,gelb,0.8865,65,74
2025-11-26 17:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,17,gelb,0.8475,62,74
2025-11-26 18:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,18,gelb,0.837,61,74
2025-11-26 19:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,19,gelb,0.7629,56,74
2025-11-26 20:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,20,gelb,0.8736,64,74
2025-11-26 21:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,21,gelb,0.8888,65,74
2025-11-26 22:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,22,gelb,0.8765,64,74
2025-11-26 23:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,23,gelb,0.7962,58,74
2025-11-27 00:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,0,gelb,0.8589,63,74
2025-11-27 01:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,1,gelb,0.8905,65,74
2025-11-27 02:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,2,gelb,0.8148,60,74
2025-11-27 03:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,3,gelb,0.879,65,74
2025-11-27 04:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,4,gelb,0.8319,61,74
2025-11-27 05:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,5,gelb,0.8469,62,74
2025-11-27 06:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,6,gelb,0.8059,59,74
2025-11-27 07:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,7,gelb,0.8355,61,74
2025-11-27 08:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,8,gelb,0.8909,65,74
2025-11-27 09:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,9,gelb,0.7591,56,74
2025-11-27 10:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,10,gelb,0.8087,59,74
2025-11-27 11:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,11,gelb,0.758,56,74
2025-11-27 12:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,12,gelb,0.8803,65,74
2025-11-27 13:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,13,gelb,0.8736,64,74
2025-11-27 14:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,14,gelb,0.7814,57,74
2025-11-27 15:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,15,gelb,0.7921,58,74
2025-11-27 16:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,16,gelb,0.8569,63,74
2025-11-27 17:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,17,gelb,0.7767,57,74
2025-11-27 18:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,18,gelb,0.8482,62,74
2025-11-27 19:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,19,gelb,0.7999,59,74
2025-11-27 20:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,20,gelb,0.8121,60,74
2025-11-27 21:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,21,gelb,0.7517,55,74
2025-11-27 22:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,22,gelb,0.8537,63,74
2025-11-27 23:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,23,gelb,0.8445,62,74
2025-11-28 00:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,0,gelb,0.7994,59,74
2025-11-28 01:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,1,gelb,0.808,59,74
2025-11-28 02:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,2,gelb,0.8984,66,74
2025-11-28 03:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,3,gelb,0.8959,66,74
2025-11-28 04:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,4,gelb,0.8295,61,74
2025-11-28 05:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,5,gelb,0.8529,63,74
2025-11-28 06:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,6,gelb,0.8547,63,74
2025-11-28 07:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,7,gelb,0.8131,60,74
2025-11-28 08:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,8,gelb,0.8885,65,74
2025-11-28 09:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,9,gelb,0.8181,60,74
2025-11-28 10:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,10,gelb,0.8919,65,74
2025-11-28 11:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,11,gelb,0.8642,63,74
2025-11-28 12:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,12,gelb,0.7751,57,74
2025-11-28 13:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,13,gelb,0.777,57,74
2025-11-28 14:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,14,gelb,0.868,64,74
2025-11-28 15:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,15,gelb,0.8419,62,74
2025-11-28 16:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,16,gelb,0.8326,61,74
2025-11-28 17:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,17,gelb,0.8769,64,74
2025-11-28 18:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,18,gelb,0.802,59,74
2025-11-28 19:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,19,gelb,0.8908,65,74
2025-11-28 20:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,20,gelb,0.8644,63,74
2025-11-28 21:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,21,gelb,0.8802,65,74
2025-11-28 22:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,22,gelb,0.7751,57,74
2025-11-28 23:00:00,Freiham (Provisorium),"Bodenseestr. (322), 81249 München",WT,23,gelb,0.7976,59,74
2025-11-22 00:00:00,Fröttmaning,"W.-Heisenberg-Allee 21, 80939 München",SA,0,grün,0.1478,186,1259
2025-11-22 01:00:00,Fröttmaning,"W.-Heisenberg-Allee 21, 80939 München",SA,1,grün,0.2057,259,1259
2025-11-22 02:00:00,Fröttmaning,"W.-Heisenberg-Allee 21, 80939 München",SA,2,grün,0.1135,142,1259
2025-11-22 03:00:00,Fröttmaning,"W.-Heisenberg-Allee 21, 80939 München",SA,3,grün,0.3177,400,1259
2025-11-22 04:00:00,Fröttmaning,"W.-Heisenberg-Allee 21, 80939 München",SA,4,grün,0.0696,87,1259
2025-11-22 05:00:00,Fröttmaning,"W.-Heisenberg-Allee 21, 80939 München",SA,5,grün,0.7277,916,1259
2025-11-22 06:00:00,Fröttmaning,"W.-Heisenberg-Allee 21, 80939 München",SA,6,grün,0.278,349,1259
2025-11-22 07:00:00,Fröttmaning,"W.-Heisenberg-Allee 21, 80939 München",SA,7,grün,0.1371,172,1259
2025-11-22 08:00:00,Fröttmaning,"W.-Heisenberg-Allee 21, 80939 München",SA,8,grün,0.2996,377,1259
2025-11-22 09:00:00,Fröttmaning,"W.-Heisenberg-Allee 21, 80939 München",SA,9,grün,0.7023,884,1259
2025-11-22 10:00:00,Fröttmaning,"W.-Heisenberg-Allee 21, 80939 München",SA,10,grün,0.2742,345,1259
2025-11-22 11:00:00,Fröttmaning,"W.-Heisenberg-Allee 21, 80939 München",SA,11,grün,0.7202,906,1259
2025-11-22 12:00:00,Fröttmaning,"W.-Heisenberg-Allee 21, 80939 München",SA,12,grün,0.5288,665,1259
2025-11-22 13:00:00,Fröttmaning,"W.-Heisenberg-Allee 21, 80939 München",SA,13,grün,0.334,420,1259
2025-11-22 14:00:00,Fröttmaning,"W.-Heisenberg-Allee 21, 80939 München",SA,14,grün,0.4125,519,1259
2025-11-22 15:00:00,Fröttmaning,"W.-Heisenberg-Allee 21, 80939 München",SA,15,grün,0.4152,522,1259
2025-11-22 16:00:00,Fröttmaning,"W.-Heisenberg-Allee 21, 80939 München",SA,16,grün,0.0189,23,1259
